FECHA,ANO,MES,TRM,DIA,NOMBRE_MES,PETROLEO
2015-11-20,2015,11,3082.04,20,Noviembre,40.39
2015-11-23,2015,11,3047.31,23,Noviembre,41.75
2015-11-24,2015,11,3086.82,24,Noviembre,42.87
2015-11-25,2015,11,3074.35,25,Noviembre,43.04
2015-11-26,2015,11,3099.75,26,Noviembre,42.59
2015-11-27,2015,11,3099.75,27,Noviembre,41.71
2015-11-30,2015,11,3101.1,30,Noviembre,41.65
2015-12-01,2015,12,3142.11,1,Diciembre,41.85
2015-12-02,2015,12,3131.95,2,Diciembre,39.94
2015-12-03,2015,12,3166.67,3,Diciembre,41.08
2015-12-04,2015,12,3149.12,4,Diciembre,39.97
2015-12-07,2015,12,3179.22,7,Diciembre,37.65
2015-12-08,2015,12,3287.03,8,Diciembre,37.51
2015-12-09,2015,12,3287.03,9,Diciembre,37.16
2015-12-10,2015,12,3294.02,10,Diciembre,36.76
2015-12-11,2015,12,3259.56,11,Diciembre,35.62
2015-12-14,2015,12,3299.36,14,Diciembre,36.31
2015-12-15,2015,12,3356,15,Diciembre,37.35
2015-12-16,2015,12,3328.08,16,Diciembre,35.52
2015-12-17,2015,12,3317.72,17,Diciembre,34.95
2015-12-18,2015,12,3333.37,18,Diciembre,34.73
2015-12-21,2015,12,3337.68,21,Diciembre,34.74
2015-12-22,2015,12,3332.7,22,Diciembre,36.14
2015-12-23,2015,12,3307.24,23,Diciembre,37.5
2015-12-24,2015,12,3255.19,24,Diciembre,38.1
2015-12-28,2015,12,3172.03,28,Diciembre,36.81
2015-12-29,2015,12,3180.87,29,Diciembre,37.87
2015-12-30,2015,12,3155.22,30,Diciembre,36.6
2015-12-31,2015,12,3149.47,31,Diciembre,37.04
2016-01-04,2016,1,3149.47,4,Enero,36.76
2016-01-05,2016,1,3213.24,5,Enero,35.97
2016-01-06,2016,1,3203.86,6,Enero,33.97
2016-01-07,2016,1,3250.69,7,Enero,33.27
2016-01-08,2016,1,3287.28,8,Enero,33.16
2016-01-11,2016,1,3268.37,11,Enero,31.41
2016-01-12,2016,1,3268.37,12,Enero,30.44
2016-01-13,2016,1,3246.51,13,Enero,30.48
2016-01-14,2016,1,3235.45,14,Enero,31.2
2016-01-15,2016,1,3240.71,15,Enero,29.42
2016-01-17,2016,1,3293.94,17,Enero,29.75
2016-01-18,2016,1,3293.94,18,Enero,30.02
2016-01-19,2016,1,3293.94,19,Enero,28.46
2016-01-20,2016,1,3297.46,20,Enero,26.55
2016-01-21,2016,1,3357.67,21,Enero,29.53
2016-01-22,2016,1,3368.49,22,Enero,32.19
2016-01-25,2016,1,3281.74,25,Enero,30.34
2016-01-26,2016,1,3362.38,26,Enero,31.45
2016-01-27,2016,1,3375.8,27,Enero,32.3
2016-01-28,2016,1,3366.63,28,Enero,33.22
2016-01-29,2016,1,3302.92,29,Enero,33.62
2016-02-01,2016,2,3287.31,1,Febrero,31.62
2016-02-02,2016,2,3326.82,2,Febrero,29.88
2016-02-03,2016,2,3387.69,3,Febrero,32.28
2016-02-04,2016,2,3382.2,4,Febrero,31.72
2016-02-05,2016,2,3315.75,5,Febrero,30.89
2016-02-08,2016,2,3320.49,8,Febrero,29.69
2016-02-09,2016,2,3367.02,9,Febrero,27.94
2016-02-10,2016,2,3391.93,10,Febrero,27.45
2016-02-11,2016,2,3385.65,11,Febrero,26.21
2016-02-12,2016,2,3434.89,12,Febrero,29.44
2016-02-14,2016,2,3409.82,14,Febrero,29.08
2016-02-15,2016,2,3409.82,15,Febrero,30.6
2016-02-16,2016,2,3409.82,16,Febrero,29.04
2016-02-17,2016,2,3406.87,17,Febrero,30.66
2016-02-18,2016,2,3391.87,18,Febrero,30.77
2016-02-19,2016,2,3338.03,19,Febrero,29.64
2016-02-22,2016,2,3356.78,22,Febrero,31.48
2016-02-23,2016,2,3314.24,23,Febrero,31.87
2016-02-24,2016,2,3322.54,24,Febrero,32.15
2016-02-25,2016,2,3341.69,25,Febrero,33.07
2016-02-26,2016,2,3310.16,26,Febrero,32.78
2016-02-29,2016,2,3306,29,Febrero,33.75
2016-03-01,2016,3,3319.8,1,Marzo,34.4
2016-03-02,2016,3,3268.86,2,Marzo,34.66
2016-03-03,2016,3,3205.6,3,Marzo,34.57
2016-03-04,2016,3,3203.03,4,Marzo,35.92
2016-03-07,2016,3,3163.25,7,Marzo,37.9
2016-03-08,2016,3,3135.28,8,Marzo,36.5
2016-03-09,2016,3,3155.9,9,Marzo,38.29
2016-03-10,2016,3,3192.49,10,Marzo,37.84
2016-03-11,2016,3,3204.27,11,Marzo,38.5
2016-03-14,2016,3,3164.12,14,Marzo,37.18
2016-03-15,2016,3,3175.95,15,Marzo,36.34
2016-03-16,2016,3,3175.88,16,Marzo,38.46
2016-03-17,2016,3,3155.9,17,Marzo,40.2
2016-03-18,2016,3,3087.39,18,Marzo,39.44
2016-03-21,2016,3,3065.79,21,Marzo,39.91
2016-03-22,2016,3,3065.79,22,Marzo,41.45
2016-03-23,2016,3,3050.31,23,Marzo,39.79
2016-03-24,2016,3,3058.8,24,Marzo,39.46
2016-03-28,2016,3,3058.8,28,Marzo,39.39
2016-03-29,2016,3,3047.85,29,Marzo,38.28
2016-03-30,2016,3,3052.33,30,Marzo,38.32
2016-03-31,2016,3,3022.35,31,Marzo,38.34
2016-04-01,2016,4,3000.63,1,Abril,36.79
2016-04-04,2016,4,3038.48,4,Abril,35.7
2016-04-05,2016,4,3066.94,5,Abril,35.89
2016-04-06,2016,4,3085.82,6,Abril,37.75
2016-04-07,2016,4,3081.39,7,Abril,37.26
2016-04-08,2016,4,3109.6,8,Abril,39.72
2016-04-11,2016,4,3076.29,11,Abril,40.36
2016-04-12,2016,4,3057.96,12,Abril,42.17
2016-04-13,2016,4,3036.57,13,Abril,41.76
2016-04-14,2016,4,3006.35,14,Abril,41.5
2016-04-15,2016,4,3000.78,15,Abril,40.36
2016-04-18,2016,4,2999.38,18,Abril,39.78
2016-04-19,2016,4,2995.86,19,Abril,41.08
2016-04-20,2016,4,2912.2,20,Abril,42.63
2016-04-21,2016,4,2899.92,21,Abril,43.18
2016-04-22,2016,4,2928.7,22,Abril,43.73
2016-04-25,2016,4,2939.7,25,Abril,42.64
2016-04-26,2016,4,2962.08,26,Abril,44.04
2016-04-27,2016,4,2945.37,27,Abril,45.33
2016-04-28,2016,4,2943.23,28,Abril,46.03
2016-04-29,2016,4,2885.72,29,Abril,45.92
2016-05-02,2016,5,2851.14,2,Mayo,44.78
2016-05-03,2016,5,2833.78,3,Mayo,43.65
2016-05-04,2016,5,2895.51,4,Mayo,43.78
2016-05-05,2016,5,2942.16,5,Mayo,44.32
2016-05-06,2016,5,2952.37,6,Mayo,44.66
2016-05-09,2016,5,2969.62,9,Mayo,43.44
2016-05-10,2016,5,2969.62,10,Mayo,44.66
2016-05-11,2016,5,2979.54,11,Mayo,46.23
2016-05-12,2016,5,2956.82,12,Mayo,46.7
2016-05-13,2016,5,2934.88,13,Mayo,46.21
2016-05-16,2016,5,2983.82,16,Mayo,47.72
2016-05-17,2016,5,3007.74,17,Mayo,48.31
2016-05-18,2016,5,3020.89,18,Mayo,48.19
2016-05-19,2016,5,3031.48,19,Mayo,48.16
2016-05-20,2016,5,3056.06,20,Mayo,47.75
2016-05-23,2016,5,3047.99,23,Mayo,48.08
2016-05-24,2016,5,3058.25,24,Mayo,48.62
2016-05-25,2016,5,3059.92,25,Mayo,49.56
2016-05-26,2016,5,3061.89,26,Mayo,49.48
2016-05-27,2016,5,3054.6,27,Mayo,49.33
2016-05-29,2016,5,3069.17,29,Mayo,49.58
2016-05-30,2016,5,3069.17,30,Mayo,49.51
2016-05-31,2016,5,3069.17,31,Mayo,49.1
2016-06-01,2016,6,3089.65,1,Junio,49.01
2016-06-02,2016,6,3117.83,2,Junio,49.17
2016-06-03,2016,6,3110.88,3,Junio,48.62
2016-06-06,2016,6,3017.71,6,Junio,49.69
2016-06-07,2016,6,3017.71,7,Junio,50.36
2016-06-08,2016,6,2950.95,8,Junio,51.23
2016-06-09,2016,6,2905.23,9,Junio,50.56
2016-06-10,2016,6,2942.13,10,Junio,49.07
2016-06-13,2016,6,2969.83,13,Junio,48.88
2016-06-14,2016,6,2990.35,14,Junio,48.49
2016-06-15,2016,6,3003.28,15,Junio,48.01
2016-06-16,2016,6,2989.56,16,Junio,46.21
2016-06-17,2016,6,3019.12,17,Junio,47.98
2016-06-20,2016,6,3010.91,20,Junio,49.37
2016-06-21,2016,6,2972.97,21,Junio,48.85
2016-06-22,2016,6,2976.29,22,Junio,49.13
2016-06-23,2016,6,2944.06,23,Junio,50.11
2016-06-24,2016,6,2897.53,24,Junio,47.64
2016-06-27,2016,6,2972.92,27,Junio,46.33
2016-06-28,2016,6,3022.78,28,Junio,47.85
2016-06-29,2016,6,3005.18,29,Junio,49.88
2016-06-30,2016,6,2916.15,30,Junio,48.33
2016-07-01,2016,7,2919.01,1,Julio,48.99
2016-07-03,2016,7,2914.38,3,Julio,49.01
2016-07-04,2016,7,2914.38,4,Julio,48.65
2016-07-05,2016,7,2914.38,5,Julio,46.6
2016-07-06,2016,7,2966.87,6,Julio,47.43
2016-07-07,2016,7,3003.2,7,Julio,45.14
2016-07-08,2016,7,2986.49,8,Julio,45.41
2016-07-11,2016,7,2952.64,11,Julio,44.76
2016-07-12,2016,7,2929.81,12,Julio,46.8
2016-07-13,2016,7,2911.91,13,Julio,44.75
2016-07-14,2016,7,2936.53,14,Julio,45.68
2016-07-15,2016,7,2923.07,15,Julio,45.95
2016-07-18,2016,7,2923.46,18,Julio,45.24
2016-07-19,2016,7,2928.3,19,Julio,44.65
2016-07-20,2016,7,2931.08,20,Julio,44.94
2016-07-21,2016,7,2931.08,21,Julio,44.75
2016-07-22,2016,7,2928.67,22,Julio,44.19
2016-07-25,2016,7,2942.65,25,Julio,43.13
2016-07-26,2016,7,2997.25,26,Julio,42.92
2016-07-27,2016,7,3055.15,27,Julio,41.92
2016-07-28,2016,7,3073.52,28,Julio,41.14
2016-07-29,2016,7,3091.78,29,Julio,41.6
2016-08-01,2016,8,3081.75,1,Agosto,40.06
2016-08-02,2016,8,3090.28,2,Agosto,39.51
2016-08-03,2016,8,3084.81,3,Agosto,40.83
2016-08-04,2016,8,3110.43,4,Agosto,41.93
2016-08-05,2016,8,3079.83,5,Agosto,41.8
2016-08-08,2016,8,3052.8,8,Agosto,43.02
2016-08-09,2016,8,2992.5,9,Agosto,42.77
2016-08-10,2016,8,2974.31,10,Agosto,41.71
2016-08-11,2016,8,2954.9,11,Agosto,43.49
2016-08-12,2016,8,2911.26,12,Agosto,44.49
2016-08-15,2016,8,2908.67,15,Agosto,45.74
2016-08-16,2016,8,2908.67,16,Agosto,46.58
2016-08-17,2016,8,2905.3,17,Agosto,46.79
2016-08-18,2016,8,2918.07,18,Agosto,48.22
2016-08-19,2016,8,2884.02,19,Agosto,48.52
2016-08-22,2016,8,2867.37,22,Agosto,47.05
2016-08-23,2016,8,2883.89,23,Agosto,48.1
2016-08-24,2016,8,2909.1,24,Agosto,46.77
2016-08-25,2016,8,2938.28,25,Agosto,47.33
2016-08-26,2016,8,2915.67,26,Agosto,47.64
2016-08-29,2016,8,2882.69,29,Agosto,46.98
2016-08-30,2016,8,2924.29,30,Agosto,46.35
2016-08-31,2016,8,2933.82,31,Agosto,44.7
2016-09-01,2016,9,2956.53,1,Septiembre,43.16
2016-09-02,2016,9,2986.36,2,Septiembre,44.44
2016-09-04,2016,9,2957.56,4,Septiembre,44.11
2016-09-05,2016,9,2957.56,5,Septiembre,45.07
2016-09-06,2016,9,2957.56,6,Septiembre,44.83
2016-09-07,2016,9,2887.64,7,Septiembre,45.5
2016-09-08,2016,9,2840.38,8,Septiembre,47.62
2016-09-09,2016,9,2846.13,9,Septiembre,45.88
2016-09-12,2016,9,2899.29,12,Septiembre,46.29
2016-09-13,2016,9,2942.29,13,Septiembre,44.9
2016-09-14,2016,9,2976.19,14,Septiembre,43.58
2016-09-15,2016,9,2972.65,15,Septiembre,43.91
2016-09-16,2016,9,2938.5,16,Septiembre,43.03
2016-09-19,2016,9,2956.58,19,Septiembre,43.3
2016-09-20,2016,9,2928.18,20,Septiembre,43.44
2016-09-21,2016,9,2911.11,21,Septiembre,45.34
2016-09-22,2016,9,2894.15,22,Septiembre,46.32
2016-09-23,2016,9,2862.52,23,Septiembre,44.48
2016-09-26,2016,9,2917.95,26,Septiembre,45.93
2016-09-27,2016,9,2917.58,27,Septiembre,44.67
2016-09-28,2016,9,2921.99,28,Septiembre,47.05
2016-09-29,2016,9,2914.11,29,Septiembre,47.83
2016-09-30,2016,9,2879.95,30,Septiembre,48.24
2016-10-03,2016,10,2880.08,3,Octubre,48.81
2016-10-04,2016,10,2937.23,4,Octubre,48.69
2016-10-05,2016,10,2963.06,5,Octubre,49.83
2016-10-06,2016,10,2964.93,6,Octubre,50.44
2016-10-07,2016,10,2924.8,7,Octubre,49.81
2016-10-10,2016,10,2913.96,10,Octubre,51.35
2016-10-11,2016,10,2913.96,11,Octubre,50.79
2016-10-12,2016,10,2919.51,12,Octubre,50.18
2016-10-13,2016,10,2919.18,13,Octubre,50.44
2016-10-14,2016,10,2930.78,14,Octubre,50.35
2016-10-17,2016,10,2915.67,17,Octubre,49.94
2016-10-18,2016,10,2915.67,18,Octubre,50.29
2016-10-19,2016,10,2905.93,19,Octubre,51.6
2016-10-20,2016,10,2914.15,20,Octubre,50.43
2016-10-21,2016,10,2934.03,21,Octubre,50.85
2016-10-24,2016,10,2944.25,24,Octubre,50.52
2016-10-25,2016,10,2929.83,25,Octubre,49.96
2016-10-26,2016,10,2941.34,26,Octubre,49.18
2016-10-27,2016,10,2965.18,27,Octubre,49.72
2016-10-28,2016,10,2966.61,28,Octubre,48.7
2016-10-31,2016,10,2967.66,31,Octubre,46.86
2016-11-01,2016,11,2998.55,1,Noviembre,46.67
2016-11-02,2016,11,3026.68,2,Noviembre,45.34
2016-11-03,2016,11,3070.54,3,Noviembre,44.66
2016-11-04,2016,11,3071.12,4,Noviembre,44.07
2016-11-07,2016,11,3070.4,7,Noviembre,44.89
2016-11-08,2016,11,3070.4,8,Noviembre,44.98
2016-11-09,2016,11,2984.78,9,Noviembre,45.27
2016-11-10,2016,11,3012.12,10,Noviembre,44.66
2016-11-11,2016,11,3100.12,11,Noviembre,43.41
2016-11-14,2016,11,3100.12,14,Noviembre,43.32
2016-11-15,2016,11,3100.12,15,Noviembre,45.81
2016-11-16,2016,11,3124.91,16,Noviembre,45.57
2016-11-17,2016,11,3131.11,17,Noviembre,45.42
2016-11-18,2016,11,3135.65,18,Noviembre,45.69
2016-11-21,2016,11,3163.49,21,Noviembre,47.49
2016-11-22,2016,11,3144.72,22,Noviembre,48.03
2016-11-23,2016,11,3139.76,23,Noviembre,47.96
2016-11-24,2016,11,3187.97,24,Noviembre,47.98
2016-11-25,2016,11,3187.97,25,Noviembre,46.06
2016-11-28,2016,11,3170.64,28,Noviembre,47.08
2016-11-29,2016,11,3142.2,29,Noviembre,45.23
2016-11-30,2016,11,3165.09,30,Noviembre,49.44
2016-12-01,2016,12,3085.6,1,Diciembre,51.06
2016-12-02,2016,12,3068.34,2,Diciembre,51.68
2016-12-05,2016,12,3061.04,5,Diciembre,51.79
2016-12-06,2016,12,3049.47,6,Diciembre,50.93
2016-12-07,2016,12,3015.47,7,Diciembre,49.77
2016-12-08,2016,12,2989.71,8,Diciembre,50.84
2016-12-09,2016,12,2989.71,9,Diciembre,51.5
2016-12-12,2016,12,3002.8,12,Diciembre,52.83
2016-12-13,2016,12,2984.02,13,Diciembre,52.98
2016-12-14,2016,12,2982.29,14,Diciembre,51.04
2016-12-15,2016,12,2964.56,15,Diciembre,50.9
2016-12-16,2016,12,3000.47,16,Diciembre,51.9
2016-12-19,2016,12,2997.2,19,Diciembre,52.12
2016-12-20,2016,12,3019.44,20,Diciembre,52.23
2016-12-21,2016,12,2988.06,21,Diciembre,52.49
2016-12-22,2016,12,2989.14,22,Diciembre,52.95
2016-12-23,2016,12,2996.03,23,Diciembre,53.02
2016-12-26,2016,12,2996.6,26,Diciembre,53.19
2016-12-27,2016,12,2996.6,27,Diciembre,53.9
2016-12-28,2016,12,2992.81,28,Diciembre,54.06
2016-12-29,2016,12,3019.72,29,Diciembre,53.77
2016-12-30,2016,12,3000.71,30,Diciembre,53.72
2017-01-02,2017,1,3000.71,2,Enero,54.03
2017-01-03,2017,1,3000.71,3,Enero,52.33
2017-01-04,2017,1,2981.06,4,Enero,53.26
2017-01-05,2017,1,2965.36,5,Enero,53.76
2017-01-06,2017,1,2941.08,6,Enero,53.99
2017-01-09,2017,1,2919.01,9,Enero,51.96
2017-01-10,2017,1,2919.01,10,Enero,50.82
2017-01-11,2017,1,2949.6,11,Enero,52.25
2017-01-12,2017,1,2980.8,12,Enero,53.01
2017-01-13,2017,1,2930.19,13,Enero,52.37
2017-01-15,2017,1,2935.96,15,Enero,52.45
2017-01-16,2017,1,2935.96,16,Enero,52.52
2017-01-17,2017,1,2935.96,17,Enero,52.48
2017-01-18,2017,1,2924.77,18,Enero,51.08
2017-01-19,2017,1,2934.58,19,Enero,51.37
2017-01-20,2017,1,2938.24,20,Enero,52.42
2017-01-23,2017,1,2927.91,23,Enero,52.75
2017-01-24,2017,1,2908.53,24,Enero,53.18
2017-01-25,2017,1,2932.01,25,Enero,52.75
2017-01-26,2017,1,2927.53,26,Enero,53.78
2017-01-27,2017,1,2936.72,27,Enero,53.17
2017-01-30,2017,1,2930.17,30,Enero,52.63
2017-01-31,2017,1,2936.66,31,Enero,52.81
2017-02-01,2017,2,2921.9,1,Febrero,53.88
2017-02-02,2017,2,2906.78,2,Febrero,53.54
2017-02-03,2017,2,2882.2,3,Febrero,53.83
2017-02-06,2017,2,2855.8,6,Febrero,53.01
2017-02-07,2017,2,2853.99,7,Febrero,52.17
2017-02-08,2017,2,2867.76,8,Febrero,52.34
2017-02-09,2017,2,2879.49,9,Febrero,53
2017-02-10,2017,2,2862.63,10,Febrero,53.86
2017-02-13,2017,2,2851.98,13,Febrero,52.93
2017-02-14,2017,2,2875.46,14,Febrero,53.2
2017-02-15,2017,2,2867.64,15,Febrero,53.11
2017-02-16,2017,2,2876.03,16,Febrero,53.36
2017-02-17,2017,2,2875.68,17,Febrero,53.4
2017-02-19,2017,2,2902.81,19,Febrero,53.79
2017-02-20,2017,2,2902.81,20,Febrero,53.97
2017-02-21,2017,2,2902.81,21,Febrero,54.06
2017-02-22,2017,2,2902.68,22,Febrero,53.59
2017-02-23,2017,2,2893.55,23,Febrero,54.45
2017-02-24,2017,2,2871.67,24,Febrero,53.99
2017-02-27,2017,2,2886.52,27,Febrero,54.05
2017-02-28,2017,2,2896.27,28,Febrero,54.01
2017-03-01,2017,3,2919.17,1,Marzo,53.83
2017-03-02,2017,3,2935.75,2,Marzo,52.61
2017-03-03,2017,3,2960.91,3,Marzo,53.33
2017-03-06,2017,3,2977.43,6,Marzo,53.2
2017-03-07,2017,3,2966.67,7,Marzo,53.14
2017-03-08,2017,3,2972.44,8,Marzo,50.28
2017-03-09,2017,3,2987.88,9,Marzo,49.28
2017-03-10,2017,3,3004.43,10,Marzo,48.49
2017-03-13,2017,3,2980.83,13,Marzo,48.4
2017-03-14,2017,3,2987.93,14,Marzo,47.72
2017-03-15,2017,3,2997.73,15,Marzo,48.86
2017-03-16,2017,3,2972.61,16,Marzo,48.75
2017-03-17,2017,3,2923.96,17,Marzo,48.78
2017-03-20,2017,3,2912.53,20,Marzo,48.22
2017-03-21,2017,3,2912.53,21,Marzo,47.34
2017-03-22,2017,3,2904.87,22,Marzo,48.04
2017-03-23,2017,3,2936.82,23,Marzo,47.7
2017-03-24,2017,3,2921.25,24,Marzo,47.97
2017-03-27,2017,3,2899.94,27,Marzo,47.73
2017-03-28,2017,3,2913.48,28,Marzo,48.37
2017-03-29,2017,3,2911.99,29,Marzo,49.51
2017-03-30,2017,3,2888.02,30,Marzo,50.35
2017-03-31,2017,3,2880.24,31,Marzo,50.6
2017-04-03,2017,4,2885.57,3,Abril,50.24
2017-04-04,2017,4,2866.87,4,Abril,51.03
2017-04-05,2017,4,2869.32,5,Abril,51.15
2017-04-06,2017,4,2857.65,6,Abril,51.7
2017-04-07,2017,4,2853.1,7,Abril,52.24
2017-04-10,2017,4,2858,10,Abril,53.08
2017-04-11,2017,4,2867.13,11,Abril,53.4
2017-04-12,2017,4,2868.6,12,Abril,53.11
2017-04-13,2017,4,2872.55,13,Abril,53.18
2017-04-17,2017,4,2872.55,17,Abril,52.65
2017-04-18,2017,4,2854.89,18,Abril,52.41
2017-04-19,2017,4,2837.9,19,Abril,50.44
2017-04-20,2017,4,2856.48,20,Abril,50.27
2017-04-21,2017,4,2863.39,21,Abril,49.62
2017-04-24,2017,4,2868.89,24,Abril,49.23
2017-04-25,2017,4,2871.98,25,Abril,49.56
2017-04-26,2017,4,2899.13,26,Abril,49.62
2017-04-27,2017,4,2928.07,27,Abril,48.97
2017-04-28,2017,4,2944.31,28,Abril,49.33
2017-05-01,2017,5,2947.85,1,Mayo,48.84
2017-05-02,2017,5,2947.85,2,Mayo,47.66
2017-05-03,2017,5,2945.53,3,Mayo,47.82
2017-05-04,2017,5,2930.17,4,Mayo,45.52
2017-05-05,2017,5,2967.44,5,Mayo,46.22
2017-05-08,2017,5,2961.78,8,Mayo,46.43
2017-05-09,2017,5,2959.26,9,Mayo,45.88
2017-05-10,2017,5,2967.24,10,Mayo,47.33
2017-05-11,2017,5,2949.35,11,Mayo,47.83
2017-05-12,2017,5,2933.92,12,Mayo,47.84
2017-05-15,2017,5,2918.69,15,Mayo,48.85
2017-05-16,2017,5,2883.87,16,Mayo,48.66
2017-05-17,2017,5,2873.22,17,Mayo,49.07
2017-05-18,2017,5,2893.4,18,Mayo,49.35
2017-05-19,2017,5,2932.16,19,Mayo,50.33
2017-05-22,2017,5,2889.45,22,Mayo,50.73
2017-05-23,2017,5,2895.12,23,Mayo,51.47
2017-05-24,2017,5,2904.61,24,Mayo,51.36
2017-05-25,2017,5,2905.29,25,Mayo,48.9
2017-05-26,2017,5,2911.66,26,Mayo,49.8
2017-05-28,2017,5,2913.47,28,Mayo,49.94
2017-05-29,2017,5,2913.47,29,Mayo,49.97
2017-05-30,2017,5,2913.47,30,Mayo,49.66
2017-05-31,2017,5,2920.42,31,Mayo,48.32
2017-06-01,2017,6,2921,1,Junio,48.36
2017-06-02,2017,6,2895.73,2,Junio,47.66
2017-06-05,2017,6,2894.72,5,Junio,47.4
2017-06-06,2017,6,2895.85,6,Junio,48.19
2017-06-07,2017,6,2893.76,7,Junio,45.72
2017-06-08,2017,6,2907.1,8,Junio,45.64
2017-06-09,2017,6,2919.82,9,Junio,45.83
2017-06-12,2017,6,2919.58,12,Junio,46.08
2017-06-13,2017,6,2929.2,13,Junio,46.46
2017-06-14,2017,6,2933.13,14,Junio,44.73
2017-06-15,2017,6,2924.75,15,Junio,44.46
2017-06-16,2017,6,2953.83,16,Junio,44.74
2017-06-19,2017,6,2961.68,19,Junio,44.2
2017-06-20,2017,6,2961.68,20,Junio,43.23
2017-06-21,2017,6,3029.53,21,Junio,42.53
2017-06-22,2017,6,3053.9,22,Junio,42.74
2017-06-23,2017,6,3035.83,23,Junio,43.01
2017-06-26,2017,6,3010.68,26,Junio,43.38
2017-06-27,2017,6,3010.68,27,Junio,44.24
2017-06-28,2017,6,3025.28,28,Junio,44.74
2017-06-29,2017,6,3023.64,29,Junio,44.93
2017-06-30,2017,6,3038.26,30,Junio,46.04
2017-07-03,2017,7,3050.43,3,Julio,47.07
2017-07-04,2017,7,3050.43,4,Julio,47.13
2017-07-05,2017,7,3050.43,5,Julio,45.13
2017-07-06,2017,7,3068.93,6,Julio,45.52
2017-07-07,2017,7,3084.19,7,Julio,44.23
2017-07-10,2017,7,3092.65,10,Julio,44.4
2017-07-11,2017,7,3067.33,11,Julio,45.04
2017-07-12,2017,7,3067.73,12,Julio,45.49
2017-07-13,2017,7,3052.3,13,Julio,46.08
2017-07-14,2017,7,3043.6,14,Julio,46.54
2017-07-17,2017,7,3019.56,17,Julio,46.02
2017-07-18,2017,7,3030.6,18,Julio,46.4
2017-07-19,2017,7,3013.26,19,Julio,47.12
2017-07-20,2017,7,3010,20,Julio,46.79
2017-07-21,2017,7,3010,21,Julio,45.77
2017-07-24,2017,7,3010.77,24,Julio,46.34
2017-07-25,2017,7,3023.67,25,Julio,47.89
2017-07-26,2017,7,3026.55,26,Julio,48.75
2017-07-27,2017,7,3026.22,27,Julio,49.04
2017-07-28,2017,7,3002.94,28,Julio,49.71
2017-07-31,2017,7,2995.23,31,Julio,50.17
2017-08-01,2017,8,2997.59,1,Agosto,49.16
2017-08-02,2017,8,2973.03,2,Agosto,49.59
2017-08-03,2017,8,2964.66,3,Agosto,49.03
2017-08-04,2017,8,2954.54,4,Agosto,49.58
2017-08-07,2017,8,2974.39,7,Agosto,49.39
2017-08-08,2017,8,2974.39,8,Agosto,49.17
2017-08-09,2017,8,2994.62,9,Agosto,49.56
2017-08-10,2017,8,3011.14,10,Agosto,48.59
2017-08-11,2017,8,2994.85,11,Agosto,48.82
2017-08-14,2017,8,2984.99,14,Agosto,47.59
2017-08-15,2017,8,2966.54,15,Agosto,47.55
2017-08-16,2017,8,2974.7,16,Agosto,46.78
2017-08-17,2017,8,2967.32,17,Agosto,47.09
2017-08-18,2017,8,2980.03,18,Agosto,48.51
2017-08-21,2017,8,2994.39,21,Agosto,47.37
2017-08-22,2017,8,2994.39,22,Agosto,47.64
2017-08-23,2017,8,2986.83,23,Agosto,48.41
2017-08-24,2017,8,2986.88,24,Agosto,47.43
2017-08-25,2017,8,2972.98,25,Agosto,47.87
2017-08-28,2017,8,2933.96,28,Agosto,46.57
2017-08-29,2017,8,2934.23,29,Agosto,46.44
2017-08-30,2017,8,2940.35,30,Agosto,45.96
2017-08-31,2017,8,2937.09,31,Agosto,47.23
2017-09-01,2017,9,2948.09,1,Septiembre,47.29
2017-09-03,2017,9,2936.07,3,Septiembre,47.32
2017-09-04,2017,9,2936.07,4,Septiembre,47.41
2017-09-05,2017,9,2936.07,5,Septiembre,48.66
2017-09-06,2017,9,2923.49,6,Septiembre,49.16
2017-09-07,2017,9,2919.5,7,Septiembre,49.09
2017-09-08,2017,9,2907.96,8,Septiembre,47.48
2017-09-11,2017,9,2909.15,11,Septiembre,48.07
2017-09-12,2017,9,2916.1,12,Septiembre,48.23
2017-09-13,2017,9,2923.03,13,Septiembre,49.3
2017-09-14,2017,9,2909.52,14,Septiembre,49.89
2017-09-15,2017,9,2905.98,15,Septiembre,49.89
2017-09-18,2017,9,2897.83,18,Septiembre,49.91
2017-09-19,2017,9,2906.06,19,Septiembre,49.48
2017-09-20,2017,9,2904.6,20,Septiembre,50.41
2017-09-21,2017,9,2893.18,21,Septiembre,50.55
2017-09-22,2017,9,2913.96,22,Septiembre,50.66
2017-09-25,2017,9,2900.73,25,Septiembre,52.22
2017-09-26,2017,9,2924.57,26,Septiembre,51.88
2017-09-27,2017,9,2930.7,27,Septiembre,52.14
2017-09-28,2017,9,2940.66,28,Septiembre,51.56
2017-09-29,2017,9,2941.07,29,Septiembre,51.67
2017-10-02,2017,10,2936.67,2,Octubre,50.58
2017-10-03,2017,10,2949.33,3,Octubre,50.42
2017-10-04,2017,10,2953.81,4,Octubre,49.98
2017-10-05,2017,10,2945.59,5,Octubre,50.79
2017-10-06,2017,10,2926.82,6,Octubre,49.29
2017-10-09,2017,10,2942.19,9,Octubre,49.58
2017-10-10,2017,10,2942.19,10,Octubre,50.92
2017-10-11,2017,10,2947.06,11,Octubre,51.3
2017-10-12,2017,10,2953.77,12,Octubre,50.6
2017-10-13,2017,10,2949.69,13,Octubre,51.45
